6000
-3.05584808191 -6.50695164998 5.98253011703 
-2.82914201419 -5.7208275795 6.47332866987 
-3.74231815338 -5.96665740013 6.54542247454 
-4.28154905637 -5.54186582565 5.94317913055 
-3.62715442975 -5.87233265241 5.30339797338 
-3.2685615619 -5.0050954024 5.52565693855 
-2.44970182578 -4.58918054899 5.42764822642 
-1.64394100507 -5.01447836558 5.0977297624 
-2.32767264048 -5.17582813899 4.42323247592 
-2.36335118612 -4.8295712471 3.50294589996 
-3.14322412014 -4.33779716492 3.60279401143 
-2.94664839904 -4.43544904391 4.56282019615 
-3.80704681079 -3.99631857872 4.62268392245 
-3.26657195886 -3.89252940814 5.42919874191 
-2.7320543925 -3.50339889526 6.09026233355 
-2.65252967676 -4.39735531807 6.35612169902 
-1.73836727937 -4.63203191757 6.17560625076 
-1.84575637182 -4.83628908793 7.10499922434 
-1.98161204656 -5.22734602292 7.98716545105 
-2.94434765975 -5.27316649755 7.68064657847 
-3.38366031647 -4.89510893822 6.90484603246 
-3.6530884107 -4.15167371432 6.45290573438 
-4.07541354497 -4.15623982747 7.36506223679 
-4.28708195686 -5.05274335543 7.6126074791 
-5.16201376915 -4.80263948441 7.88301944733 
-5.7951883475 -4.99185562134 8.60732158025 
-6.67638937632 -4.73595539729 8.32321802775 
-6.30233327548 -4.94198520978 7.47710307439 
-5.80344875654 -5.73336044947 7.78925657272 
-6.36804024378 -6.29220406214 7.37428824107 
-7.15796788534 -5.75783530871 7.10375467936 
-6.71438932419 -6.18582050006 6.44137859344 
-6.20560288429 -7.0056327184 6.36138995488 
-5.36874691645 -6.65879607201 6.84821446737 
-5.09210983912 -5.77943960826 7.01530615489 
-4.93244965871 -6.3033246994 7.80889352163 
-4.44397687912 -6.75574143728 7.07067171733 
-4.83175237974 -7.39536046982 7.63349850972 
-3.93626968066 -7.45489915212 7.84773906072 
-2.9074583451 -7.59630441666 7.73660739263 
-2.60868589083 -7.07342147827 6.96566899618 
-2.95999904474 -7.90140628815 6.70852343241 
-3.69802514712 -7.31707493464 6.66018803914 
-4.35506502787 -7.35050757726 6.03379964828 
-5.0562385718 -7.66028642654 6.61892771721 
-4.24412329992 -8.12255541484 6.88257694244 
-3.97872447968 -8.80310455958 6.32436871529 
-3.55155507723 -8.48900556564 5.44731497765 
-3.57539812724 -9.42636966705 5.46687761943 
-3.56268723806 -9.84481732051 4.62494134903 
-4.38324570656 -9.47731574376 4.18127735456 
-4.24528161685 -8.91399780909 4.91713047028 
-4.6783320109 -8.28783273697 5.40149092674 
-5.39912541707 -8.57843240102 4.92931048075 
-5.36677678426 -9.19576644897 4.20309861501 
-5.3742937247 -8.91056219737 3.30057183901 
-4.46810722351 -8.73642921448 3.4535630544 
-4.64139978091 -9.64403152466 3.2238894701 
-4.06580487887 -10.1938120524 2.69463817279 
-4.49935396512 -9.83753840129 1.93863213062 
-5.3372490406 -9.46256637573 2.27714200815 
-6.1974755923 -9.56170241038 1.83721323808 
-6.25406146049 -8.91819556554 2.52106845379 
-7.00222889582 -8.49437236786 2.99682517846 
-7.755762736 -7.96008427938 3.04408589999 
-7.94967651367 -7.58118232091 2.12780396144 
-7.18548536301 -7.20546722412 1.65341595809 
-6.62792086601 -7.5733645757 2.36712952455 
-5.76984445254 -7.27149963379 1.89009487629 
-4.9865325292 -7.32375939687 2.44233330091 
-5.00292658806 -8.04849147797 2.97203580538 
-5.8429201444 -7.68022696177 3.20184965928 
-5.5865351359 -6.8026192983 3.10476799806 
-5.81874887149 -6.4674448967 4.01497642199 
-5.25569081306 -5.91155449549 4.55859382947 
-4.35272932053 -6.27610484759 4.48293209076 
-4.87433473269 -6.20896180471 3.67929259936 
-4.85448598862 -7.19096501668 3.57379992803 
-3.94328912099 -7.43402322133 3.38843544324 
-3.2137988011 -7.00755437215 2.93562412262 
-3.75588417053 -6.24112208684 3.02347759406 
-3.49689722061 -6.56754811605 3.86108994484 
-3.53531916936 -6.96858406067 4.68258341153 
-4.43021774292 -7.25136677424 4.91501013438 
-4.40175731977 -7.99821058909 4.3486726284 
-3.64789247513 -8.48283052444 3.98199478785 
-3.06666572889 -8.9329123497 4.52213486036 
-2.27783679962 -9.41468874613 4.28279161453 
-2.68504003684 -10.2056010564 3.75530997912 
-3.65155339241 -10.0927726428 3.55521162351 
-3.20518672466 -9.22954241435 3.38073809942 
-3.60040108363 -9.17568047841 2.48558282852 
-2.67969330152 -9.31009928385 2.44354665279 
-3.0643649896 -9.60310300191 1.58115983009 
-3.88029177984 -9.189128081 1.45203828812 
-4.65265552203 -9.01751041412 0.928511619568 
-4.61387634277 -8.27287832896 0.367085263133 
-3.70783170064 -8.40787887573 0.663555065791 
-3.77302924792 -7.43943134944 0.905596713225 
-4.4336215655 -7.89076646169 1.45058105389 
-4.65438405673 -8.63082567851 2.16910382112 
-5.52261312803 -8.25758775075 2.02234625816 
-5.46610355377 -8.16897710164 1.09509259462 
-5.61750650406 -9.12429412206 1.09282831351 
-5.19086559614 -9.99989509583 0.956889688969 
-4.54307277997 -10.5533289909 0.563799242179 
-3.74427636464 -10.2869208654 0.939648052057 
-3.29883495967 -9.57905371984 0.481237073739 
-3.53914896647 -9.75084066391 -0.490304579337 
-2.89736926556 -9.15983994802 -0.978283683459 
-3.78727992376 -8.77911806107 -0.93824138244 
-3.41919143995 -7.97439257304 -1.24309152365 
